"Call_Received_Date","Call_Received_Time","Incident_ID","Call_Method","Nature_Code_Description","Location_Address","Report_Number","Closing_Disposition/Cancel_Code","fileName"
2022-01-20,"11:46PM","220105075","PHONE","POSSESSION UNDERAGE","109 WELCH AVE","","NOR","PressLog (2) copy.pdf"
2022-01-20,"11:44PM","220105073","PHONE","PRIVATE TOW","2420 LINCOLN WAY","","PTOW","PressLog (2) copy.pdf"
2022-01-20,"11:39PM","220105072","SELF","POSSESSION UNDERAGE","121 WELCH AVE","","NOR","PressLog (2) copy.pdf"
2022-01-20,"11:28PM","220105070","PHONE","SAFETY ESCORT","129 HAYWARD AVE","","DUP","PressLog (2) copy.pdf"
2022-01-20,"10:03PM","220105040","PHONE","PRIVATE TOW","1206 S 4TH ST","","PTOW","PressLog (2) copy.pdf"
2022-01-20,"09:47PM","220105038","PHONE","MOTORIST ASSISTANCE","534 S DUFF AVE","","CBC","PressLog (2) copy.pdf"
2022-01-20,"09:41PM","220105036","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/N RUSSELL AVE","","WAR","PressLog (2) copy.pdf"
2022-01-20,"09:14PM","220105032","W911","911 HANG UP / INCOMPLETE CALL","126-201 S KELLOGG AVE","","NOR","PressLog (2) copy.pdf"
2022-01-20,"09:08PM","220105030","PHONE","PARKING ENFORCEMENT/COMPLAINT","300-BLK WASHINGTON AVE","","INFO","PressLog (2) copy.pdf"
2022-01-20,"09:00PM","220105029","PHONE","PARKING ENFORCEMENT/COMPLAINT","200-BLK S SHERMAN AVE","","INFO","PressLog (2) copy.pdf"
2022-01-20,"08:44PM","220105028","PHONE","PARKING ENFORCEMENT/COMPLAINT","100-BLK KINGSBURY AVE","","INFO","PressLog (2) copy.pdf"
2022-01-20,"08:34PM","220105027","PHONE","PARKING ENFORCEMENT/COMPLAINT","100-BLK KINGSBURY AVE","","NOR","PressLog (2) copy.pdf"
2022-01-20,"08:24PM","220105022","PHONE","HIT & RUN PROPERTY DAMAGE","1222 S 4TH ST","22000246","RPT","PressLog (2) copy.pdf"
2022-01-20,"08:18PM","220105021","PHONE","PARKING ENFORCEMENT/COMPLAINT","600-BLK KEN MARIL RD","","NOR","PressLog (2) copy.pdf"
2022-01-20,"07:58PM","220105018","PHONE","PARKING ENFORCEMENT/COMPLAINT","700-BLK CRYSTAL ST","","INFO","PressLog (2) copy.pdf"
2022-01-20,"07:51PM","220105015","PHONE","JUVENILE TROUBLE","2011-106 PRAIRIE VIEW WEST","","UTL","PressLog (2) copy.pdf"
2022-01-20,"07:29PM","220105012","PHONE","PARKING ENFORCEMENT/COMPLAINT","200-BLK E 14TH ST","","INFO","PressLog (2) copy.pdf"
2022-01-20,"07:12PM","220105005","PHONE","PARKING ENFORCEMENT/COMPLAINT","4000-BLK TORONTO ST","","INFO","PressLog (2) copy.pdf"
2022-01-20,"07:01PM","220105004","PHONE","EQUIPMENT/SIGN MALFUNCTION","S GRAND AVE/S 16TH ST","","INFO","PressLog (2) copy.pdf"
2022-01-20,"06:48PM","220104996","PHONE","MOTORIST ASSISTANCE","129 HAYWARD AVE","","DUP","PressLog (2) copy.pdf"
2022-01-20,"06:48PM","220104992","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3301-15 STANGE RD","","NRSP","PressLog (2) copy.pdf"
2022-01-20,"06:45PM","220104990","PHONE","SCAM","2118 SUNSET DR","22000245","RPT","PressLog (2) copy.pdf"
2022-01-20,"06:36PM","220104989","PHONE","PARKING ENFORCEMENT/COMPLAINT","2417 FERNDALE AVE","","INFO","PressLog (2) copy.pdf"
2022-01-20,"06:28PM","220104987","PHONE","MOTORIST ASSISTANCE","UNIVERSITY BLVD/S 4TH ST","","TOT","PressLog (2) copy.pdf"
2022-01-20,"05:55PM","220104985","PHONE","TRAFFIC HAZARD","MORTENSEN PKWY/ASH AVE","","UTL","PressLog (2) copy.pdf"
2022-01-20,"05:33PM","220104979","PHONE","DISORDERLY CONDUCT","1308-203 WALTON DR","","NOR","PressLog (2) copy.pdf"
2022-01-18,"06:27PM","220104430","PHONE","PRIVATE TOW","2922 WEST ST","","PTOW","PressLog (2) copy.pdf"
2022-01-18,"06:05PM","220104425","PHONE","PARKING ENFORCEMENT/COMPLAINT","1300-BLK IOWA CIR","","INFO","PressLog (2) copy.pdf"
2022-01-18,"05:52PM","220104423","PHONE","DISORDERLY CONDUCT","2821-102 TALON DR","","DUP","PressLog (2) copy.pdf"
2022-01-18,"05:52PM","220104422","PHONE","CIVIL MATTER","2821-102 TALON DR","","ASC","PressLog (2) copy.pdf"
2022-01-18,"05:52PM","","PHONE","CIVIL MATTER","2821-102 TALON DR","","ASC","PressLog (2) copy.pdf"
2022-01-18,"05:49PM","220104420","PHONE","PARKING ENFORCEMENT/COMPLAINT","534 S DUFF AVE","","NOR","PressLog (2) copy.pdf"
2022-01-18,"05:37PM","220104418","SELF","CITIZEN CONTACT","172 S GRAND AVE","","NOR","PressLog (2) copy.pdf"
2022-01-18,"05:31PM","220104416","PHONE","MEDICAL ASSIST/AMBULANCE CALL","1108-1 S 4TH ST","","NRSP","PressLog (2) copy.pdf"
2022-01-18,"05:05PM","220104409","PHONE","PARKING ENFORCEMENT/COMPLAINT","MORTENSEN RD/MILLER AVE","","UTL","PressLog (2) copy.pdf"
2022-01-18,"04:52PM","220104407","PHONE","DISORDERLY CONDUCT","LINCOLN WAY/CLARK AVE","","UTL","PressLog (2) copy.pdf"
2022-01-18,"04:51PM","220104406","PHONE","MOTOR VEH CRASH/PROP DAMAGE","1600-BLK 13TH ST","22000225","RPT","PressLog (2) copy.pdf"
2022-01-18,"04:14PM","220104401","PHONE","CIVIL MATTER","3801 LINCOLN WAY","","ASC","PressLog (2) copy.pdf"
2022-01-18,"03:57PM","220104400","PHONE","RECKLESS DRIVER","3800-BLK PHOENIX ST","","ASC","PressLog (2) copy.pdf"
2022-01-18,"03:49PM","220104399","PHONE","PARKING ENFORCEMENT/COMPLAINT","100-BLK MARKET AVE","","NOR","PressLog (2) copy.pdf"
2022-01-18,"03:26PM","220104395","PHONE","HIT & RUN PROPERTY DAMAGE","3800-BLK TRIPP ST","22000223","RPT","PressLog (2) copy.pdf"
2022-01-18,"03:18PM","220104393","PHONE","MOTOR VEH CRASH/PROP DAMAGE","120-BLK AIRPORT RD","22000224","RPT","PressLog (2) copy.pdf"
2022-01-18,"03:01PM","220104387","PHONE","LAW DEPARTMENT ASSIST","515 CLARK AVE","22000222","RPT","PressLog (2) copy.pdf"
2022-01-18,"02:51PM","220104384","PHONE","MOTORIST ASSISTANCE","S 16TH ST/UNIVERSITY BLVD","","NOR","PressLog (2) copy.pdf"
2022-01-18,"02:42PM","220104381","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3803 BROOKDALE AVE","","NAT","PressLog (2) copy.pdf"
2022-01-18,"02:01PM","220104373","SELF","DISORDERLY CONDUCT","3915 MORTENSEN RD","","NOR","PressLog (2) copy.pdf"
2022-01-18,"02:01PM","220104372","PHONE","RECKLESS DRIVER","146 MM US HIGHWAY 30 W","","INFO","PressLog (2) copy.pdf"
2022-01-18,"01:41PM","220104367","PHONE","CIVIL MATTER","3532 TRIPP ST","","NOR","PressLog (2) copy.pdf"
2022-01-18,"01:28PM","220104362","PHONE","RECKLESS DRIVER","150 MM US HIGHWAY 30 W","","NOR","PressLog (2) copy.pdf"
2022-01-18,"01:04PM","220104353","PHONE","VANDALISM / CRIMINAL MISCHIEF","5312 NORRIS ST","22000221","RPT","PressLog (2) copy.pdf"
2022-01-18,"12:53PM","220104346","PHONE","PRIVATE TOW","224 HAYWARD AVE","","PTOW","PressLog (2) copy.pdf"
2022-01-18,"12:27PM","220104333","PHONE","PUBLIC INTOXICATION","1921 AMES HIGH DR","","ASC","PressLog (2) copy.pdf"
2021-04-24,"05:34PM","210405954","PHONE EQUIPMENT/SIGN MALFUNCTION","","STATE AVE/MORTENSEN RD","","NOR","PressLog (3).pdf"
2021-04-24,"05:27PM","210405953","PHONE LAW DEPARTMENT ASSIST","","5414 MORTENSEN RD 21001756","","RPT","PressLog (3).pdf"
2021-04-24,"05:17PM","210405952","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","SOUTH DAKOTA AVE/US HIGHWAY 30 RAMP","","ASC","PressLog (3).pdf"
2021-04-24,"04:46PM","210405939","W911 MEDICAL ASSIST/AMBULANCE CALL","","909 BROOKRIDGE AVE","","NRSP","PressLog (3).pdf"
2021-04-24,"04:36PM","210405934","PHONE 911 HANG UP / INCOMPLETE CALL","","1325 DICKINSON AVE","","NOR","PressLog (3).pdf"
2021-04-24,"04:11PM","210405929","W911 MEDICAL ASSIST/AMBULANCE CALL","","2216-126 SE 16TH ST","","NRSP","PressLog (3).pdf"
2021-04-24,"04:07PM","210405926","PHONE THEFT / FRAUD / FORGERY","","515 CLARK AVE","","REF","PressLog (3).pdf"
2021-04-24,"04:01PM","210405925","PHONE CIVIL MATTER","","1405-305 COCONINO RD","","ASC","PressLog (3).pdf"
2021-04-24,"03:59PM","210405924","SELF TRAFFIC STOP / ENFORCEMENT","","KELLOGG AVE/7TH ST 21001754","","ARR","PressLog (3).pdf"
2021-04-24,"03:58PM","210405923","PHONE DOMESTIC DISPUTE","","4358 MARICOPA DR","","CBC","PressLog (3).pdf"
2021-04-24,"03:24PM","210405920","PHONE MEDICAL ASSIST/AMBULANCE CALL","","1215-413 FLORIDA AVE 21001753","","RPT","PressLog (3).pdf"
2021-04-24,"03:11PM","210405916","PHONE RECKLESS DRIVER","","STEINBECK ST/SOUTH DAKOTA AVE","","DUP","PressLog (3).pdf"
2021-04-24,"03:11PM","210405915","W911 RECKLESS DRIVER","","SOUTH DAKOTA AVE/LINCOLN WAY 21001755","","RPT","PressLog (3).pdf"
2021-04-24,"02:42PM","210405909","PHONE MEDICAL ASSIST/AMBULANCE CALL","","4112-216 LINCOLN SWING","","NRSP","PressLog (3).pdf"
2021-04-24,"02:01PM","210405904","PHONE CITIZEN CONTACT","","MAIN ST/DUFF AVE","","ASC","PressLog (3).pdf"
2021-04-24,"01:50PM","210405901","PHONE MEDICAL ASSIST/AMBULANCE CALL","","823 DUFF AVE","","NRSP","PressLog (3).pdf"
2021-04-24,"01:43PM","210405898","PHONE TRAFFIC HAZARD","","UNIVERSITY BLVD/MORTENSEN PKWY","","NOR","PressLog (3).pdf"
2021-04-24,"01:39PM","210405897","WALK THEFT / FRAUD / FORGERY","","600-201 5TH ST","","ASC","PressLog (3).pdf"
2021-04-24,"01:28PM","210405896","SELF TRAFFIC STOP / ENFORCEMENT","","200-BLK S WALNUT AVE","","WAR","PressLog (3).pdf"
2021-04-24,"12:14PM","210405890","PHONE RECKLESS DRIVER","","102 MM INTERSTATE 35 N","","UTL","PressLog (3).pdf"
2021-04-24,"11:30AM","210405884","PHONE TRAFFIC HAZARD","","SOUTH DAKOTA AVE/LINCOLN WAY","","NOR","PressLog (3).pdf"
2021-04-24,"11:19AM","210405882","SELF TRAFFIC STOP / ENFORCEMENT","","HABER RD/13TH ST","","ASC","PressLog (3).pdf"
2021-04-24,"11:16AM","210405880","PHONE TRAFFIC STOP / ENFORCEMENT","","LINCOLN WAY/DUFF AVE","","CIT","PressLog (3).pdf"
2021-04-24,"10:33AM","210405875","PHONE MEDICAL ASSIST/AMBULANCE CALL","","3300-145 GEORGE W CARVER AVE","","NRSP","PressLog (3).pdf"
2021-04-24,"10:24AM","210405872","PHONE LAW DEPARTMENT ASSIST","","703 BURNETT AVE 21001752","","RPT","PressLog (3).pdf"
2021-04-24,"09:44AM","210405868","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","2310 MORTENSEN PKWY","","NOR","PressLog (3).pdf"
2021-04-24,"09:40AM","210405867","PHONE PARKING ENFORCEMENT/COMPLAINT","","2800-BLK WEST ST","","CIT","PressLog (3).pdf"
2021-04-24,"08:47AM","210405859","PHONE MOTOR VEH CRASH/PROP DAMAGE","","519 S DUFF AVE 21001751","","RPT","PressLog (3).pdf"
2021-04-24,"08:47AM","","PHONE MOTOR VEH CRASH/PROP DAMAGE","","519 S DUFF AVE 21001751","","RPT","PressLog (3).pdf"
2021-04-24,"07:52AM","210405848","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","1605 6TH ST","","ASC","PressLog (3).pdf"
2021-04-24,"07:45AM","210405846","PHONE PARKING ENFORCEMENT/COMPLAINT","","2210 LINCOLN WAY","","CIT","PressLog (3).pdf"
2021-04-24,"07:15AM","210405844","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","2108-102 ISAAC NEWTON DR","","NOR","PressLog (3).pdf"
2021-04-24,"07:15AM","210405844","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","2108-102 ISAAC NEWTON DR","","NOR","PressLog (3).pdf"
2021-04-24,"05:40AM","210405838","SELF TRAFFIC STOP / ENFORCEMENT","","US HIGHWAY 30/UNIVERSITY BLVD","","WAR","PressLog (3).pdf"
2021-04-24,"04:53AM","210405833","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","2500 KELLOGG AVE","","NOR","PressLog (3).pdf"
2021-04-24,"03:03AM","210405832","PHONE DISTURBANCE & NOISE PARTY","","1825-205M COPPER BEECH AVE","","UTL","PressLog (3).pdf"
2021-04-24,"02:04AM","210405824","SELF TRAFFIC STOP / ENFORCEMENT","","13TH ST/ROOSEVELT AVE","","WAR","PressLog (3).pdf"
2021-04-24,"02:02AM","210405822","SELF FIGHT IN PROGRESS","","2400-BLK CHAMBERLAIN ST","21001748","ARR","PressLog (3).pdf"
2021-04-24,"01:55AM","210405819","PHONE MOTOR VEH CRASH/PROP DAMAGE","","SOUTH DAKOTA AVE/LINCOLN WAY","21001749","ARR","PressLog (3).pdf"
2021-04-24,"01:40AM","210405817","SELF TRAFFIC STOP / ENFORCEMENT","","STANGE RD/24TH ST","","WAR","PressLog (3).pdf"
2021-04-24,"01:29AM","210405813","W911 MEDICAL ASSIST/AMBULANCE CALL","","2320-308 LINCOLN WAY","","NRSP","PressLog (3).pdf"
2021-04-24,"01:17AM","210405810","W911 RECKLESS DRIVER","","US HIGHWAY 30/S DAYTON AVE","21001746","ARR","PressLog (3).pdf"
2021-04-24,"01:17AM","210405809","PHONE RECKLESS DRIVER","","US HIGHWAY 30/S DUFF AVE","","INFO","PressLog (3).pdf"
2021-04-24,"01:07AM","210405803","W911 DISTURBANCE & NOISE PARTY","","2611 KNAPP ST","","UTL","PressLog (3).pdf"
2021-04-24,"12:44AM","210405800","W911 SUSPICIOUS PERSON/VEH/ACTIVITY","","KNAPP ST/WELCH AVE","","UTL","PressLog (3).pdf"
2021-04-24,"12:31AM","210405796","PHONE DISTURBANCE & NOISE PARTY","","3804 TORONTO ST","","NOR","PressLog (3).pdf"
2021-04-24,"12:29AM","210405794","SELF POSSESSION UNDERAGE","","109 WELCH AVE","21001745","RPT","PressLog (3).pdf"
2021-04-24,"12:21AM","210405791","PHONE PRIVATE TOW","","1206 S 4TH ST","","PTOW","PressLog (3).pdf"
2021-04-24,"12:16AM","210405788","SELF TRAFFIC STOP / ENFORCEMENT","","S GRAND AVE/S 4TH ST","","WAR","PressLog (3).pdf"
2021-04-24,"12:10AM","210405786","SELF TRAFFIC STOP / ENFORCEMENT","","LITTLE ST/HAYWARD AVE","21001747","RPT","PressLog (3).pdf"
2021-04-23,"11:32PM","210405776","SELF TRAFFIC STOP / ENFORCEMENT","","S DUFF AVE/S 16TH ST","","NOR","PressLog (3).pdf"
2021-04-23,"10:58PM","210405772","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","1217 DELAWARE AVE","","CBC","PressLog (3).pdf"
2021-04-23,"10:20PM","210405768","PHONE THEFT / FRAUD / FORGERY","","5430-202 MORTENSEN","","NOR","PressLog (3).pdf"
2021-04-23,"09:15PM","210405753","PHONE BURNING COMPLAINT","","510 BILLY SUNDAY RD","","NRSP","PressLog (3).pdf"
2021-04-23,"07:50PM","210405748","PHONE CIVIL MATTER","","114-1 E LINCOLN WAY","","NAT","PressLog (3).pdf"
2021-04-23,"07:40PM","210405744","PHONE CITIZEN CONTACT","","515 CLARK AVE","","ASC","PressLog (3).pdf"
2021-04-23,"07:33PM","210405742","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","114 KELLOGG AVE","","NOR","PressLog (3).pdf"
2021-04-23,"06:27PM","210405731","PHONE LAW DEPARTMENT ASSIST","","1410 CLARK AVE","","NOR","PressLog (3).pdf"
2021-04-23,"06:14PM","210405729","PHONE MEDICAL ASSIST/AMBULANCE CALL","","1312 HARDING AVE","","NRSP","PressLog (3).pdf"
2021-04-23,"06:13PM","210405727","PHONE PRIVATE TOW","","300 STANTON AVE","","PTOW","PressLog (3).pdf"
2021-04-23,"06:07PM","210405726","PHONE 911 HANG UP / INCOMPLETE CALL","","720 KELLOGG AVE","","NOR","PressLog (3).pdf"
2021-04-23,"06:02PM","210405725","PHONE MOTORIST ASSISTANCE","","13TH ST/ONTARIO ST","","UTL","PressLog (3).pdf"
2021-04-23,"05:55PM","210405720","PHONE OPEN DOOR","","2222 DUFF AVE","","NOR","PressLog (3).pdf"
2021-04-23,"05:55PM","","PHONE OPEN DOOR","","2222 DUFF AVE","","NOR","PressLog (3).pdf"
2021-04-23,"08:27AM","210405592","PHONE MEDICAL ASSIST/AMBULANCE CALL","","3440 GRAND AVE","","NRSP","PressLog (3).pdf"
2021-04-23,"08:07AM","210405589","PHONE PARKING ENFORCEMENT/COMPLAINT","","2300-BLK KNAPP ST","","ASC","PressLog (3).pdf"
2021-04-23,"08:06AM","210405588","PHONE TRESPASS","","205 S WALNUT AVE","21001731","RPT","PressLog (3).pdf"
2021-04-23,"07:57AM","210405585","PHONE MEDICAL ASSIST/AMBULANCE CALL","","231 S FRANKLIN AVE","","NRSP","PressLog (3).pdf"
2021-04-23,"07:17AM","210405578","PHONE TRESPASS","","1111 DUFF AVE","","NOR","PressLog (3).pdf"
2021-04-23,"06:30AM","210405571","PHONE TRESPASS","","205 S WALNUT AVE","","ASC","PressLog (3).pdf"
2021-04-23,"05:14AM","210405563","E911 MEDICAL ASSIST/AMBULANCE CALL","","3300 GEORGE W CARVER AVE","","NRSP","PressLog (3).pdf"
2021-04-23,"03:28AM","210405559","SELF TRAFFIC STOP / ENFORCEMENT","","S DAYTON AVE/ISAAC NEWTON DR","","WAR","PressLog (3).pdf"
2021-04-23,"02:38AM","210405558","PHONE PRIVATE TOW","","530 WELCH AVE","","PTOW","PressLog (3).pdf"
2021-04-23,"02:37AM","210405557","PHONE PRIVATE TOW","","1222 S 4TH ST","","PTOW","PressLog (3).pdf"
2021-04-23,"01:00AM","210405549","PHONE RECKLESS DRIVER","","3300-BLK GRAND AVE","","UTL","PressLog (3).pdf"
2021-04-23,"01:00AM","210405548","SELF TRAFFIC STOP / ENFORCEMENT","","100-BLK MAIN ST","","WAR","PressLog (3).pdf"
2021-04-23,"12:36AM","210405542","PHONE TRESPASS","","5205 GRAND AVE","","ASC","PressLog (3).pdf"
2021-04-23,"12:26AM","210405539","SELF TRESPASS","","5205 GRAND AVE","","ASC","PressLog (3).pdf"
2021-04-23,"12:04AM","210405536","PHONE DISORDERLY CONDUCT","","SUNSET DR/ASH AVE","","NAT","PressLog (3).pdf"
2021-04-22,"10:52PM","210405531","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","721 HODGE AVE","","UTL","PressLog (3).pdf"
2021-04-22,"08:15PM","210405504","PHONE POSSESSION UNDERAGE","","823-5 WHEELER ST","21001730","RPT","PressLog (3).pdf"
2021-04-22,"08:01PM","210405500","E911 MEDICAL ASSIST/AMBULANCE CALL","","3300 GEORGE W CARVER AVE","","NRSP","PressLog (3).pdf"
2021-04-22,"07:53PM","210405497","PHONE POSSESSION UNDERAGE","","2801-1300 GRAND AVE","21001729","RPT","PressLog (3).pdf"
2021-04-22,"06:14PM","210405475","PHONE POSSESSION UNDERAGE","","402 MAIN ST","21001728","RPT","PressLog (3).pdf"
2021-04-22,"06:01PM","210405472","PHONE ANIMAL CALL","","424 JEFFREY LN","","NOR","PressLog (3).pdf"
2021-04-22,"06:01PM","210405470","PHONE MEDICAL ASSIST/AMBULANCE CALL","","2415 LAKESIDE DR","","NRSP","PressLog (3).pdf"
2021-04-22,"05:39PM","210405465","PHONE POSSESSION UNDERAGE","","3100 S DUFF AVE","21001726","RPT","PressLog (3).pdf"
2021-04-22,"05:31PM","210405462","PHONE CIVIL MATTER","","4532 STEINBECK ST","","ASC","PressLog (3).pdf"
2021-04-22,"05:24PM","210405459","PHONE THEFT / FRAUD / FORGERY","","219-9 S SHERMAN AVE","21001727","RPT","PressLog (3).pdf"
2021-04-22,"05:06PM","210405456","PHONE POSSESSION UNDERAGE","","1404 S DUFF AVE","21001725","RPT","PressLog (3).pdf"
2021-04-22,"04:48PM","210405451","PHONE POSSESSION UNDERAGE","","1620-107 S KELLOGG AVE","21001724","RPT","PressLog (3).pdf"
2021-04-22,"04:39PM","210405450","PHONE ANIMAL CALL","","519 S DUFF AVE","","NOR","PressLog (3).pdf"
2021-04-22,"04:15PM","210405445","PHONE CITIZEN CONTACT","","515 CLARK AVE","","ASC","PressLog (3).pdf"
2021-04-22,"04:08PM","210405442","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","110 MCDONALD DR","","UTL","PressLog (3).pdf"
2021-04-22,"04:06PM","210405441","PHONE THEFT / FRAUD / FORGERY","","1712 E LINCOLN WAY","21001723","RPT","PressLog (3).pdf"
2021-04-22,"03:34PM","210405434","PHONE DOMESTIC DISPUTE","","517-102 LINCOLN WAY","21001721","RPT","PressLog (3).pdf"
2021-04-22,"03:32PM","210405433","WALK BURGLARY / ATTEMPTED BURGLARY","","805-203S CORAL DR","21001722","RPT","PressLog (3).pdf"
2021-04-22,"03:15PM","210405428","PHONE TRAFFIC HAZARD","","1400-BLK CRESCENT ST","","NAT","PressLog (3).pdf"
2021-04-22,"03:12PM","210405427","PHONE POSSESSION UNDERAGE","","631 LINCOLN WAY","21001720","RPT","PressLog (3).pdf"
2021-04-22,"03:05PM","210405426","PHONE THEFT / FRAUD / FORGERY","","515 CLARK AVE","","NOR","PressLog (3).pdf"
2021-04-22,"02:56PM","210405425","PHONE PARKING ENFORCEMENT/COMPLAINT","","815 N 2ND ST","","NOR","PressLog (3).pdf"
2021-04-22,"02:46PM","210405422","PHONE PRIVATE TOW","","119 STANTON AVE","","PTOW","PressLog (3).pdf"
2021-04-22,"01:04PM","210405394","WALK THEFT / FRAUD / FORGERY","","2132 SUNSET DR","21001719","RPT","PressLog (3).pdf"
2021-04-22,"12:48PM","210405389","PHONE DISORDERLY CONDUCT","","320 S DUFF AVE","","NOR","PressLog (3).pdf"
2021-04-22,"12:48PM","","PHONE DISORDERLY CONDUCT","","320 S DUFF AVE","","NOR","PressLog (3).pdf"
2021-04-22,"11:35AM","210405382","PHONE REPOSSESSION","","223 CRYSTAL ST","","REPO","PressLog (3).pdf"
2021-04-22,"11:32AM","210405380","PHONE PARKING ENFORCEMENT/COMPLAINT","","3819 HYDE AVE","","NOR","PressLog (3).pdf"
2021-04-22,"10:59AM","210405375","PHONE PRIVATE TOW","","300 STANTON AVE","","PTOW","PressLog (3).pdf"
2021-04-22,"10:58AM","210405374","PHONE PRIVATE TOW","","119 STANTON AVE","","PTOW","PressLog (3).pdf"
2021-04-22,"10:50AM","210405371","SELF MOTOR VEH CRASH/PROP DAMAGE","","100-BLK SE 16TH ST","21001718","RPT","PressLog (3).pdf"
2021-04-22,"10:49AM","210405370","PHONE MOTOR VEH CRASH/PROP DAMAGE","","2102 SUNSET DR","","CBC","PressLog (3).pdf"
2021-04-22,"10:44AM","210405367","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","515 CLARK AVE","","NOR","PressLog (3).pdf"
2021-04-22,"10:37AM","210405363","PHONE CIVIL MATTER","","4532 STEINBECK ST","","ASC","PressLog (3).pdf"
2021-04-22,"10:08AM","210405353","PHONE MEDICAL ASSIST/AMBULANCE CALL","","2907 NORTHWOOD DR","","NRSP","PressLog (3).pdf"
2021-04-22,"09:28AM","210405342","PHONE BURGLARY / ATTEMPTED BURGLARY","","2214 SE 5TH ST","21001716","RPT","PressLog (3).pdf"
2021-04-22,"08:43AM","210405332","SELF POSSESSION UNDERAGE","","1921 AMES HIGH DR","21001715","RPT","PressLog (3).pdf"
2021-04-22,"08:17AM","210405325","PHONE PRIVATE TOW","","159 SHELDON AVE","","PTOW","PressLog (3).pdf"
2021-04-22,"08:13AM","210405323","SELF SUSPICIOUS PERSON/VEH/ACTIVITY","","1111 DUFF AVE","","DUP","PressLog (3).pdf"
2021-04-22,"07:28AM","210405318","PHONE GENERAL ALARM BANK / RESIDENTI","","1111 DUFF AVE","","BIL","PressLog (3).pdf"
2021-04-22,"05:56AM","210405313","PHONE GENERAL ALARM BANK / RESIDENTI","","1111 DUFF AVE","","BIL","PressLog (3).pdf"
2021-04-22,"05:09AM","210405310","SELF TRAFFIC STOP / ENFORCEMENT","","SOUTH DAKOTA AVE/MORTENSEN RD","","WAR","PressLog (3).pdf"
2021-04-22,"04:50AM","210405308","PHONE BURGLARY / ATTEMPTED BURGLARY","","823-32 WHEELER ST","21001713","RPT","PressLog (3).pdf"
2021-04-22,"04:39AM","210405307","PHONE THEFT OF MOTOR VEHICLE","","2100-BLK BARR DR","21001714","RPT","PressLog (3).pdf"
2021-04-22,"03:36AM","210405306","PHONE GENERAL ALARM BANK / RESIDENTI","","424 MAIN ST","","BIL","PressLog (3).pdf"
2021-04-22,"03:16AM","210405305","PHONE DISTURBANCE & NOISE PARTY","","COVE DR/S GRAND AVE","","NOR","PressLog (3).pdf"
2021-04-22,"02:23AM","210405303","PHONE VANDALISM / CRIMINAL MISCHIEF","","100-BLK LYNN AVE","21001712","RPT","PressLog (3).pdf"
2021-04-22,"02:17AM","210405302","SELF TRAFFIC STOP / ENFORCEMENT","","E LINCOLN WAY/DAYTON AVE","","WAR","PressLog (3).pdf"
2021-04-22,"02:13AM","210405301","W911 911 HANG UP / INCOMPLETE CALL","","150 CAMPUS AVE","","UTL","PressLog (3).pdf"
2021-04-21,"09:58AM","210405081","SELF TRAFFIC STOP / ENFORCEMENT","","ONTARIO ST/GARFIELD AVE","","WAR","PressLog (3).pdf"
2021-04-21,"09:28AM","210405076","PHONE PARKING ENFORCEMENT/COMPLAINT","","3819 HYDE AVE","","ASC","PressLog (3).pdf"
2021-04-21,"08:53AM","210405074","SELF TRAFFIC STOP / ENFORCEMENT","","ONTARIO ST/ALABAMA LN","","CIT","PressLog (3).pdf"
2021-04-21,"08:40AM","210405072","SELF TRAFFIC STOP / ENFORCEMENT","","ONTARIO ST/GARFIELD AVE","","CIT","PressLog (3).pdf"
2021-04-21,"08:36AM","210405071","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","515 CLARK AVE","","INFO","PressLog (3).pdf"
2021-04-21,"08:23AM","210405067","SELF TRAFFIC STOP / ENFORCEMENT","","ONTARIO ST/GARFIELD AVE","","WAR","PressLog (3).pdf"
2021-04-25,"05:19AM","210406118","SELF BURGLARY TO MOTOR VEHICLE","","511 S 4TH ST","21001762","RPT","PressLog (3).pdf"
2021-04-25,"04:25AM","210406116","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","312 HAYWARD AVE","","NOR","PressLog (3).pdf"
2021-04-25,"04:20AM","210406115","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","229 S KELLOGG AVE","","NOR","PressLog (3).pdf"
